diversity,alignment,correction_magnitude,product,method
1.7522181252774727,0.12884063500248644,1.4356075775813912,0.22575689592361592,MoE-Harmony
1.765669966118416,0.2005885588760349,1.4286406831760516,0.35417319395439045,MoE-Harmony
1.592079128124677,0.19953454939353607,1.5697214401532387,0.3176747914292112,MoE-Harmony
1.5994504869492567,0.12790657083170826,1.6359958092333136,0.20458022700078538,MoE-Harmony
1.9977615888248554,0.07573000747808925,1.8147226013195714,0.15129050006114578,MoE-Harmony
1.8573188516826158,0.1214728944553476,1.28085563241003,0.2256138968403698,MoE-Harmony
1.2115398769152674,0.1631314750756506,1.4084157268367736,0.19764028723415974,MoE-Harmony
2.082772559824437,0.09021697618130373,1.569806299376342,0.1879014424207542,MoE-Harmony
1.350551528332899,0.17617230455131955,1.6903273341810632,0.23792977516171357,MoE-Harmony
2.948184549945444,0.05833079704149211,1.164853589385437,0.17196995462373046,MoE-Harmony
1.8625556357198427,0.1303621004931514,1.3325916342894766,0.2428066649577956,MoE-Harmony
1.085437634309555,0.14543707102962897,1.4394614087610538,0.1578628703193112,MoE-Harmony
2.3889889732086864,0.12803299477340163,1.042791524335368,0.30586941272054186,MoE-Harmony
1.2348089894245868,0.09431915233448097,1.3724316589124064,0.11646613717752412,MoE-Harmony
2.463513610371062,0.19983314983921532,1.489519848953554,0.49229168443222676,MoE-Harmony
1.5543782191369977,0.13692765911467206,1.5411545063215208,0.21283737092526184,MoE-Harmony
2.056320072980527,0.12628116881158752,1.348684722059429,0.2596745022667099,MoE-Harmony
1.2762019168619037,0.13356113072559103,1.4946730305649323,0.17045097105024257,MoE-Harmony
1.5434057053576875,0.19395174139500804,1.3007195211590585,0.2993462242331142,MoE-Harmony
1.2227103235727654,0.13224019747849491,1.6945963668048718,0.1616914546482569,MoE-Harmony
1.855863258629592,0.09987741978666306,1.4015549403338803,0.1853588337487922,MoE-Harmony
1.3922159386868538,0.103797945947276,1.634765331597353,0.14450915475075415,MoE-Harmony
2.758140214309704,0.103497984699817,1.3647061997967425,0.2854619537005757,MoE-Harmony
1.1784093838349663,0.10014517381602077,1.788811754328586,0.11801201257058264,MoE-Harmony
1.8554755992701608,0.09233762496868017,1.6721364569457904,0.17133021002394522,MoE-Harmony
1.2099900490503357,0.29651011956399653,1.218560136729534,0.35877429411516104,MoE-Harmony
1.1677174525091203,0.08325269757352266,1.5573355181801263,0.0972156279250661,MoE-Harmony
2.1672732289961574,0.10514756712128347,1.4399346192542368,0.2278835073160342,MoE-Harmony
1.543054756243832,0.11868567712152357,1.5324664391576843,0.1831384985803867,MoE-Harmony
2.2860484070037903,0.10091482372884013,1.3736881461116535,0.23069617202838327,MoE-Harmony
1.5138687203706966,0.1534688783006294,1.411515796084461,0.23233173440970004,MoE-Harmony
1.351113718684682,0.14584699624561362,1.3673101930973406,0.19705587745640188,MoE-Harmony
2.237474999803338,0.16564678026471663,1.667434101448777,0.3706305296402204,MoE-Harmony
1.9915877276820622,0.19711470351137994,1.2314701009658935,0.3925712244589526,MoE-Harmony
1.233516807806272,0.15230587871858176,1.6588886150908801,0.18787186132707417,MoE-Harmony
2.1612974487477525,0.06193323693155005,1.6252675363640663,0.1338561469728492,MoE-Harmony
1.7151389732538267,0.09007487019311027,1.87263165359825,0.15449092037898285,MoE-Harmony
1.7540574711518717,0.08007957743603693,1.4863029985515201,0.14046418108836542,MoE-Harmony
1.4860490703048934,0.07563739627313902,1.5392290858922384,0.11240088241198105,MoE-Harmony
1.2772280343891624,0.156345209130932,1.3369591962370426,0.1996884841444628,MoE-Harmony
1.3144336377494512,0.10868260446207273,1.2402475410914657,0.142856071143167,MoE-Harmony
1.2154694313049448,0.1624699532790927,1.5454804880365034,0.19747726171627975,MoE-Harmony
1.1422941798052115,0.043065796731202574,1.7663113892027946,0.049193808954727004,MoE-Harmony
1.566392697547688,0.2654344987849635,1.426317104075794,0.41577466057399753,MoE-Harmony
1.561053824840202,0.09246048427749962,1.451945813886853,0.14433579262796814,MoE-Harmony
2.01851579512967,0.16215346986655987,1.3514359106680094,0.3273093401607341,MoE-Harmony
1.5511853452844646,0.12532172453491128,1.653964502250593,0.19439722254433092,MoE-Harmony
1.5302769022392488,0.09797219726480344,1.4742994654803856,0.14992459053595603,MoE-Harmony
1.7655561737255523,0.27693602788851723,1.5121013197586248,0.4889461137656033,MoE-Harmony
2.134519957651232,0.2636268303999654,1.4720811079477951,0.5627167308610627,MoE-Harmony
2.14932009767324,0.0977416023045012,1.3439316450713874,0.2100779902118495,MoE-Harmony
2.153700375510904,0.15399931749956328,1.3007553028384409,0.33166838792723236,MoE-Harmony
1.318007593808658,0.13092195238400123,1.9190621576885327,0.17255612743836915,MoE-Harmony
1.9223574606521208,0.05649362990397656,1.5116738664827467,0.10860095092522909,MoE-Harmony
1.4914385322136445,0.1511358679726264,1.3590556409135428,0.22540985709392908,MoE-Harmony
1.9576452351917348,0.09044865503707752,1.3645301406596326,0.17706637856283572,MoE-Harmony
2.559237288311171,0.02427057567397733,1.9494100359268367,0.062114162273620814,MoE-Harmony
1.7722708246037047,0.10738269873348964,1.6570546721883017,0.1903112240325729,MoE-Harmony
2.54746860671497,0.08636001330245295,1.5866889436174476,0.2199994227634861,MoE-Harmony
1.2207620318478305,0.10450074746155336,1.6502277926383533,0.1275705448007829,MoE-Harmony
2.590094324977906,0.07046243501919719,1.1576883326521914,0.1825043530673471,MoE-Harmony
1.6241376693547074,0.1850841008108058,1.3785589746392912,0.30060206012547386,MoE-Harmony
1.143672609898165,0.08918492623040417,1.8466973396225286,0.10199835734550165,MoE-Harmony
1.8951451237696666,0.06542213199186367,2.039301693053279,0.12398443443099594,MoE-Harmony
1.4708736351386766,0.08030638226616714,1.4814806689837043,0.11812054040867341,MoE-Harmony
2.8830381478434957,0.0748701248882516,1.6045963747584169,0.21585342618663608,MoE-Harmony
1.1910176089431281,0.10541138455061373,1.637199250988015,0.12554681518285657,MoE-Harmony
2.0952005370335245,0.14278091774416027,1.2641958515264977,0.2991546555357041,MoE-Harmony
1.7094880507110823,0.15948893691105256,1.2841944843293427,0.27264443187005805,MoE-Harmony
1.7721772523275883,0.2069800441193121,1.001555526364124,0.3668053258740055,MoE-Harmony
1.759238541419751,0.24402050432666833,1.3333628577390324,0.42929027610816,MoE-Harmony
1.7658304153945525,0.1659121638680912,1.5950697301128312,0.29297274524220057,MoE-Harmony
2.046296651612697,0.03909065402073846,2.0558731793640264,0.07999107443198752,MoE-Harmony
2.009289844923751,0.1574500162393206,1.2682349748900843,0.3163627187127465,MoE-Harmony
1.3169121318692831,0.21632220010051573,1.5663651700721881,0.28487732970502383,MoE-Harmony
1.8571781355401162,0.2358900832788668,1.159014564226178,0.43808990505624856,MoE-Harmony
2.694519481662902,0.08083455041085952,1.538255154243427,0.21781027087352292,MoE-Harmony
1.7022179545261702,0.0639049134229564,1.4865257830234357,0.10878009101099684,MoE-Harmony
1.174556834650626,0.11867498241484012,1.5320476711063749,0.13939051169739333,MoE-Harmony
1.2714344069369938,0.1425452042439998,1.826566979201722,0.18123687721968254,MoE-Harmony
1.6207604902074864,0.10123078583500837,1.7828847095227958,0.16407085807403723,MoE-Harmony
1.257078400404705,0.07183778051676165,1.6256096423877853,0.09030572222063503,MoE-Harmony
2.2650488719227013,0.09885459952906854,1.5113316275842812,0.2239104991476871,MoE-Harmony
1.1133602148300192,0.183460391700289,1.5065493389655464,0.20425750111623323,MoE-Harmony
1.1784640385870246,0.16189730305631014,1.7738624314678682,0.1907901495960867,MoE-Harmony
1.46052620516637,0.2201104246617455,1.5252297401498907,0.32147704324877735,MoE-Harmony
1.3822444576170219,0.24831398518269734,1.3793351726679768,0.3432306297675787,MoE-Harmony
1.7291671945734284,0.1327696612583077,1.3550290175223327,0.22958094268249232,MoE-Harmony
1.678465365836,0.1218262602909694,1.4165822774083359,0.2044811585477137,MoE-Harmony
1.2669187969912488,0.10275871400005346,1.5261266041489154,0.13018694632131553,MoE-Harmony
1.0438285297707828,0.15100249735543897,1.420340337338812,0.15762071480624437,MoE-Harmony
1.4949673436644797,0.18463479078889244,1.4365246828790024,0.2760229827337175,MoE-Harmony
2.6885352574342405,0.06392979799862678,1.7851429318964847,0.17187751591995704,MoE-Harmony
1.8331777772066349,0.06689293874632526,1.762870468929339,0.12262664876180814,MoE-Harmony
1.6048973131432485,0.14727112730228348,1.5216720454797015,0.23635503651101206,MoE-Harmony
1.4746589783112956,0.16561452331583745,1.6654605529621722,0.2442249437464451,MoE-Harmony
1.140610330544921,0.16632472845806173,1.1039937723454631,0.189711703504344,MoE-Harmony
2.8231939010418388,0.1280661219634108,1.9522087108451254,0.36155549445718166,MoE-Harmony
1.5626915213077899,0.08210458232201699,1.377022384698804,0.1283041346551334,MoE-Harmony
1.7854189452642937,0.18109737541994306,1.3482301279370443,0.32333468501240653,MoE-Harmony
1.9137814099651302,0.13100414591415296,1.5110541397617188,0.2507132990788653,MoE-Harmony
1.7460109290338384,0.16496045146911964,1.4997214551033875,0.288022751123439,MoE-Harmony
1.1018526589091526,0.07505309150386794,1.6372426318406392,0.08269744843288881,MoE-Harmony
1.5080013366832434,0.13342472040428313,1.6135480875401291,0.201204656716247,MoE-Harmony
1.1476353493691047,0.22460035982893733,1.3014225330884903,0.25775931242070915,MoE-Harmony
1.398794794641738,0.11921979001317241,1.6395288760464564,0.16676402168870663,MoE-Harmony
1.9936423723035523,0.08689119205528519,1.3428356071169725,0.17322996226138235,MoE-Harmony
1.7139069420464577,0.23744477396105007,1.1367310742560306,0.4069582464444957,MoE-Harmony
2.2322283197864783,0.08092009324172919,1.5030007341823999,0.1806321237739503,MoE-Harmony
2.2224954148118434,0.09338741974416406,1.5711092998922584,0.20755311218251365,MoE-Harmony
1.1462554326074028,0.13495328818569266,1.5952884678508865,0.15469093973108264,MoE-Harmony
1.6270026508700024,0.1122772329076382,1.640957129136122,0.18267535557307601,MoE-Harmony
2.236333960518541,0.09723392949426678,1.4036198205259496,0.21744753864269417,MoE-Harmony
1.4957369210610363,0.08336099711450963,1.6464925816752802,0.12468612116063456,MoE-Harmony
1.5182692488091996,0.19133117695524138,1.4464312488714013,0.29049224230961435,MoE-Harmony
2.0441272379309368,0.12396082612568918,1.6554949267610084,0.25339170111994214,MoE-Harmony
2.0384530085903476,0.21830655956702733,1.3439446968103672,0.4450076631444148,MoE-Harmony
2.521958871036477,0.17691171415171544,1.6825056166741919,0.44616406689518817,MoE-Harmony
1.3819025732779706,0.10150528365584295,1.8444307844867054,0.1402704126853197,MoE-Harmony
1.3329171613858535,0.17967204171211337,1.6711932055015863,0.23948794781931082,MoE-Harmony
1.097532066404836,0.14583660483485883,1.3711539780103117,0.1600603502618681,MoE-Harmony
1.4769315872426476,0.07347067299964359,1.6141059729277387,0.10851115768914914,MoE-Harmony
1.0730489916559989,0.13459764900264728,1.8809689889858037,0.14442987154155873,MoE-Harmony
1.1398974884701263,0.1278740546754799,1.9544697095667563,0.14576331376507115,MoE-Harmony
1.2021825070715295,0.15261167739673265,1.4028167440625086,0.18346708894119554,MoE-Harmony
1.5140074763373514,0.2035567081643637,1.5812033463263566,0.308186378019467,MoE-Harmony
1.5349663440325017,0.15330222702234542,1.452697073936235,0.23531375894453013,MoE-Harmony
1.6415113824135361,0.08785181882314361,1.6020550921432672,0.14420976056392198,MoE-Harmony
1.5140387791237855,0.0666224806763262,1.5158175962242553,0.10086901930538292,MoE-Harmony
1.7903354089783807,0.2589734078060985,1.4517180247695038,0.46364926197905637,MoE-Harmony
1.2887567412613676,0.22976003894519942,1.2461599962670211,0.2961047990631001,MoE-Harmony
1.8331996474199475,0.09788204374271113,1.4154489865802242,0.17943732807788193,MoE-Harmony
1.6039682497463443,0.162659755717016,1.771629522476838,0.26090108368159004,MoE-Harmony
2.147945885316585,0.1786480995231895,1.5739470010307735,0.38372645029046265,MoE-Harmony
1.0638797002644118,0.13442511389488615,1.6756129977379226,0.1430121498785009,MoE-Harmony
1.4995425592080136,0.12702219244282717,1.5959834519902687,0.19047518353192985,MoE-Harmony
1.1014415291142479,0.12683113264835122,1.5117671004629925,0.13969707668349196,MoE-Harmony
2.198104656033994,0.057451716089702586,1.552253795978665,0.12628488463391838,MoE-Harmony
2.0618423777786514,0.06536054684790278,1.4474631927875807,0.1347631453257928,MoE-Harmony
1.3736658331558107,0.164137784210165,1.5002342876785792,0.225470466099405,MoE-Harmony
1.0951813533761658,0.17722406341174618,1.3422149472201634,0.1940924896180996,MoE-Harmony
1.8102620013887314,0.18267021764131575,1.623228140990478,0.3306809537814834,MoE-Harmony
1.7426652678992487,0.09127927705080138,1.4162655714795338,0.15906922579538454,MoE-Harmony
2.0693546811237145,0.08715898716367165,1.8876472057393137,0.18036285808914568,MoE-Harmony
2.949857244000939,0.1310257003835781,1.0330714404228196,0.3865071114267945,MoE-Harmony
1.0829637354337118,0.16163963126968134,1.3789496815518227,0.17504985887394192,MoE-Harmony
1.64553571701096,0.06537211559136079,1.774957467230273,0.10757215110215322,MoE-Harmony
2.8956957073353857,0.15069560817017372,1.2027239389537179,0.4363686256926673,MoE-Harmony
1.2665434780350293,0.23782333673398598,1.5403375517137452,0.30121359606495857,MoE-Harmony
2.0855085581630965,0.09943546154128677,1.4671086279608287,0.207373506029251,MoE-Harmony
1.6860857078989648,0.12948415419045362,1.3753993590972897,0.2183213817799097,MoE-Harmony
1.6415435055886622,0.08438489434228212,1.9063326059547065,0.13852147527735867,MoE-Harmony
1.971344863347694,0.2012933768356773,1.4405637041669577,0.3968186644509241,MoE-Harmony
1.194478618277734,0.10075644791849968,1.6147392803110032,0.12035142269226197,MoE-Harmony
1.4586239531314178,0.09923310229402536,1.5405946675309992,0.14474377994960563,MoE-Harmony
2.102708371551597,0.16004099155762216,1.6236149081477764,0.33651953273963053,MoE-Harmony
1.2989861829203204,0.08801610061787667,1.609815378826961,0.11433169857714647,MoE-Harmony
1.3844605806505088,0.27894332020067586,1.5115682428850459,0.3861860310536085,MoE-Harmony
1.836430657031606,0.07423776858070062,1.411284484973008,0.13633251413121636,MoE-Harmony
1.5986367301622946,0.09131233927935493,1.5013658530421712,0.14597525948901802,MoE-Harmony
2.618843027401015,0.09031290374696596,1.5517481674543396,0.2365153182620808,MoE-Harmony
1.282524580193882,0.09794126640079351,1.499424589956159,0.12561208157433487,MoE-Harmony
1.2330766280188892,0.040074378343244725,2.1306524004797613,0.049414779317441405,MoE-Harmony
1.800976273574528,0.05305621216497118,2.06355693486883,0.09555297927484935,MoE-Harmony
1.3479116221212417,0.1319026345230772,1.3681836395266203,0.1777930940620663,MoE-Harmony
1.7472920389927666,0.14663184115753142,1.4428152428968881,0.25620864871740656,MoE-Harmony
1.4732236368026783,0.11737276173082617,1.5207505834138355,0.17291632689866196,MoE-Harmony
1.949185115914156,0.11027024182147546,1.6334036767505333,0.21493711408667465,MoE-Harmony
1.05442833992554,0.09779634141599425,1.501494058776391,0.10311923393005816,MoE-Harmony
1.8509285477606465,0.13973913610393515,1.389004302818439,0.258647156254184,MoE-Harmony
1.386816714121707,0.11225995652553132,1.5836002644731788,0.15568398403618303,MoE-Harmony
1.4333078075681709,0.16263580092519062,1.6427785343376333,0.23310716325617847,MoE-Harmony
1.9065117458485195,0.15760788866541536,1.5112859243616026,0.3004812909790001,MoE-Harmony
1.3929520356446317,0.1334199741124278,1.5196766664779962,0.1858476245355604,MoE-Harmony
1.8878510813887601,0.2212687902402252,1.3869555180043793,0.4177225249325919,MoE-Harmony
1.869040507557251,0.12326686427381026,1.3946506478112355,0.23039076256731308,MoE-Harmony
1.537267081037085,0.17601463166875475,1.6918840683619696,0.27058149904524426,MoE-Harmony
2.1741545052352196,0.10896258218382121,1.374469015827164,0.23690148895701776,MoE-Harmony
1.2891892188315135,0.11067647159254941,1.4627958690951572,0.14268291395542698,MoE-Harmony
1.4102363597583936,0.0790888593425735,1.9338891112018923,0.11153398509671446,MoE-Harmony
1.6113313844644597,0.10856911955503322,1.2398991526366379,0.17494082972269911,MoE-Harmony
1.1542994692864528,0.12509338428559352,1.6510230531507737,0.1443952270921069,MoE-Harmony
1.841398799449054,0.05652668760865878,1.5120299588487829,0.10408817469941599,MoE-Harmony
1.4029862765377628,0.05908991086059254,1.5389908027892996,0.08290233401925103,MoE-Harmony
2.414003319899181,0.10417984713136996,1.3136080308044442,0.25149049684171626,MoE-Harmony
2.0330485813561636,0.058856795456467756,1.7484699496945404,0.11965872450594167,MoE-Harmony
1.3875457230464128,0.16905445640977051,1.3056878408922716,0.2345707879533133,MoE-Harmony
1.6906465536759139,0.11392384857676635,1.6205788006166937,0.1926049619778067,MoE-Harmony
1.9718124354123903,0.07697489637692245,1.980913707849344,0.15178005789059584,MoE-Harmony
1.1977658535292939,0.06621062328916356,1.5201755249957807,0.07930482371665154,MoE-Harmony
1.3462822162984582,0.06743055023927241,1.4681545373906597,0.0907805506223522,MoE-Harmony
1.9542745274892035,0.22085352372802286,1.325839189363053,0.4316084157279075,MoE-Harmony
1.0521714230370687,0.13552205522960445,1.4830411197461881,0.14259243370384111,MoE-Harmony
2.104832293840833,0.06817174131462833,1.7908377086841218,0.14349008264639304,MoE-Harmony
1.347998523032661,0.05954376455691031,1.74159712885232,0.0802649066785196,MoE-Harmony
1.9952464312084366,0.16006905585452189,1.467900155638279,0.3193772124406387,MoE-Harmony
2.0808770001178933,0.10987143218415647,1.4636946133286548,0.22862893620202407,MoE-Harmony
1.1204496709039882,0.14735346263386712,1.4788900244663756,0.16510213871467952,MoE-Harmony
1.5998564087478322,0.07655590486862171,1.5957416228393204,0.12247845503155382,MoE-Harmony
2.916661274658841,0.09136153100929956,1.5048357144829523,0.26647063948836686,MoE-Harmony
1.9102671406072878,0.054931993984887635,1.7370929505448403,0.10493478307736803,MoE-Harmony
1.7808070807833436,0.2040767822346788,1.1426867506637484,0.36342137882699643,MoE-Harmony
2.246717961081242,0.115285683460147,1.7317929736380986,0.2590144156854389,MoE-Harmony
1.9482559047906634,0.08770977390119176,1.8754598381296927,0.17088108491085088,MoE-Harmony
1.3908006746780364,0.22706529732185696,1.338715900024546,0.3158025687112076,MoE-Harmony
1.1310449526105693,0.08085623773182334,2.003966159278403,0.09145203957365905,MoE-Harmony
1.4002862887393013,0.2321933885644719,1.5103741349059439,0.32513721834274684,MoE-Harmony
1.8946999082238418,0.08800834870948761,1.5763462852080876,0.16674941022279804,MoE-Harmony
2.2113496283177874,0.05097656926040974,1.631888038343978,0.11272701748692303,MoE-Harmony
1.3817485883109133,0.1123402907771754,1.6177403067194587,0.15522603819179961,MoE-Harmony
1.9087833467616215,0.2147255277179043,1.4843190366720436,0.40986451143253666,MoE-Harmony
1.6046164453004206,0.13100157732891493,1.4296495452775428,0.21020728534227165,MoE-Harmony
1.2643564893586063,0.10834462274072988,1.834129077937318,0.13698622684935186,MoE-Harmony
1.432412907829784,0.1867050207500694,1.6050351622006307,0.26743868167902707,MoE-Harmony
1.3358045843968818,0.1176670975712282,1.6947202608211784,0.1571802483683218,MoE-Harmony
2.101144115660572,0.09079694741941707,1.7983332273069161,0.19077747179025054,MoE-Harmony
2.08559816805527,0.09049800779642472,1.3118503625422737,0.18874247927287496,MoE-Harmony
1.9511580000542006,0.14046223838487976,1.56258044175339,0.27406402013017833,MoE-Harmony
1.7757511210797816,0.17933587981024243,1.2764774656999454,0.31845588962286697,MoE-Harmony
1.122771306360718,0.11525938167680828,1.3497599861446545,0.12940992653559866,MoE-Harmony
2.0344689845612347,0.1401564989615081,1.289596161298643,0.28514405012187716,MoE-Harmony
1.8939405392891941,0.11541705912207165,1.2165217157043327,0.21859304719682918,MoE-Harmony
1.7315165800768784,0.029414465326344973,1.789647622742684,0.05093163440666277,MoE-Harmony
2.5098521363652786,0.2202448171481728,1.2836561076133437,0.5527819248427216,MoE-Harmony
1.748340106114338,0.09701459493388927,1.5380463012549543,0.16961450720135549,MoE-Harmony
1.5754042414240872,0.1369028683837877,1.517583368099197,0.2156773595149427,MoE-Harmony
1.145035123230522,0.0784678882708292,1.9782349993375294,0.08984848811582775,MoE-Harmony
1.4038323027495347,0.13140729337329363,1.368784254017844,0.18447380325431448,MoE-Harmony
2.2937134570517217,0.11357162582630521,1.7411771996968544,0.2605007664970391,MoE-Harmony
1.3889010992297335,0.2687348487175036,1.4557855761570058,0.37324612678507685,MoE-Harmony
1.9435675449015757,0.11976718302248966,1.3870144757483134,0.2327756098667979,MoE-Harmony
1.7292361994498657,0.1668176817223253,1.612965021695033,0.28846717394255117,MoE-Harmony
1.8831107979752566,0.11251378268875939,1.4500973814456901,0.2118759191022443,MoE-Harmony
1.8522352263894264,0.17300415075699752,1.321645867866916,0.32044438234369776,MoE-Harmony
1.7226589240846497,0.17831608435190066,1.7128886829248653,0.3071777940166328,MoE-Harmony
1.3919327247496076,0.25020380854054647,1.4046992863495598,0.348266868964572,MoE-Harmony
1.7646457892371572,0.13397484027925355,1.708415623270308,0.23641813776250545,MoE-Harmony
1.3268502341728134,0.1638771928642309,1.755914348384508,0.21744049172748806,MoE-Harmony
1.4571245622451792,0.09923668376587856,1.4951939938791412,0.14460020939101909,MoE-Harmony
2.1453632161958844,0.09676593236156136,1.4028399329334469,0.2075980718693927,MoE-Harmony
1.6730554261856525,0.17681945964094808,1.634094960587712,0.29582875640750317,MoE-Harmony
1.243292744650106,0.18077788337688375,1.5803566974448353,0.22475983079568257,MoE-Harmony
1.7809107634764665,0.15109321172532458,1.338864076065187,0.2690835270498592,MoE-Harmony
1.7920369335127466,0.16248401859027975,1.2921983180160526,0.29117736241935305,MoE-Harmony
1.3260724372818624,0.08038995960941119,1.7606622296199679,0.10660290967224237,MoE-Harmony
1.6473351339441389,0.1119271371527795,1.4137844785474651,0.184381505473558,MoE-Harmony
2.010234390271156,0.06974914714446499,1.8688395794105157,0.14021213428188672,MoE-Harmony
2.0126882140914426,0.08685725535713375,1.6630146829288952,0.1748165741656339,MoE-Harmony
2.9845985323080892,0.1794011896452506,1.4375984076611015,0.5354405273095401,MoE-Harmony
1.678684129041793,0.12814679349919053,1.4816039122899398,0.21511798843468716,MoE-Harmony
2.4490536764867517,0.08195080254344643,1.5413494617749417,0.2007019142600673,MoE-Harmony
1.9419334145749494,0.23253234764135128,1.5344055139265218,0.45156233585429845,MoE-Harmony
1.5026252921085517,0.19571029624806502,1.479748204239803,0.2940792410683999,MoE-Harmony
1.765725531798195,0.19647859898881187,1.4492846140415538,0.34692727868648415,MoE-Harmony
1.3507957965828736,0.1251015574955279,1.5921267810247701,0.16898665801092977,MoE-Harmony
1.2603201612371262,0.08306923303931968,1.6491263798557931,0.10469382917795979,MoE-Harmony
1.5207057404572815,0.19778362718210396,1.2729140787206745,0.3007706972242883,MoE-Harmony
2.404550103498943,0.059170770594638405,1.6528698231246557,0.14227908255745,MoE-Harmony
1.5188807932104933,0.06620274696985948,1.7113706842545822,0.10055408083029374,MoE-Harmony
1.2759425530213155,0.2039436279964882,1.4280433819373208,0.2602203533782686,MoE-Harmony
1.1865202794562681,0.11490209021086359,1.7270685313740302,0.1363336601871032,MoE-Harmony
1.610279473477241,0.18974816714543363,1.5862777836697999,0.3055475786842204,MoE-Harmony
1.6193156041528927,0.04818598038254055,1.9289745070796556,0.07802830993485309,MoE-Harmony
1.7457765990727059,0.08984278185539736,1.5190479637009213,0.1568454261587466,MoE-Harmony
1.9179156324327256,0.10460347976275004,1.7444888438026476,0.20062064904383856,MoE-Harmony
2.062457893866732,0.07868955081055677,1.4833401584716515,0.1622938852340601,MoE-Harmony
2.09008526679601,0.09836057726888026,1.414861360712686,0.20558199338323713,MoE-Harmony
1.4908433810419621,0.1304880776002118,1.3394687366768079,0.1945372867951657,MoE-Harmony
1.4104347185845714,0.17516182211422568,1.2726758318812241,0.24705431528043864,MoE-Harmony
1.4984815883707343,0.12577903431997794,1.585621696069799,0.18847756713153765,MoE-Harmony
1.2190900301554675,0.11809270403433457,1.4613757499324032,0.14396563812235763,MoE-Harmony
1.9782761921531633,0.17503106113663905,1.3750806208970867,0.3462597811339178,MoE-Harmony
2.524331144789709,0.08273593952943764,1.5580272996036775,0.20885290894759748,MoE-Harmony
1.8011003571597966,0.08896955268282923,1.8498162266462066,0.16024309311339105,MoE-Harmony
1.7072226592407045,0.1160739184747686,1.3166106150462182,0.1981640237669832,MoE-Harmony
2.695521597323522,0.1734164136870226,1.0481214994273074,0.46744768842375983,MoE-Harmony
1.4169522611394858,0.11974598591551398,1.635429589973187,0.16967434550536456,MoE-Harmony
1.2961272315665817,0.08137260173915403,1.9073387822976995,0.10546924501753972,MoE-Harmony
1.0675938260018494,0.15632598326353958,1.410872823198674,0.16689265457582328,MoE-Harmony
1.372083145911096,0.10700819252987946,1.659045712254963,0.14682413744465725,MoE-Harmony
2.026690831239067,0.15911097549634398,1.34675899687482,0.32246875518794416,MoE-Harmony
1.6931894832715193,0.14044214443887934,1.4354631839993388,0.2377951619720102,MoE-Harmony
1.3391163994819706,0.1264904781886312,1.5231802167484396,0.16938547372071255,MoE-Harmony
1.4742868808998786,0.11024794577861811,1.4619908761382843,0.16253710010757783,MoE-Harmony
1.5816503864244538,0.18854032015888325,1.5270608569091755,0.29820487023588793,MoE-Harmony
1.797853769163351,0.1505432741338931,1.643036815878506,0.2706547928238113,MoE-Harmony
1.3287546947876654,0.16447055708183891,1.751648970368483,0.21854102487683616,MoE-Harmony
2.125229560854836,0.11367534581124247,1.3492408313654145,0.24158620525844846,MoE-Harmony
